IdEmpresa,Empresa,CodEmpresa,Cuenta,Medidor_ARCONEL,INER_IDE_GEOG,IdProvincia,Provincia,IdCanton,Canton,IdParroquia,Parroquia,NombreAbonado,TIPO,UbicacionAbonado,NUMMEDIDOR_ARCONEL_GEO,COORD_X,COORD_Y,No_de_edificio,INERGY,link
191,CNEL-Sto. Domingo,DOM,100881,9907601,9907601,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,ABRAHAM CALAZACÓN,COMANDO PROVINCIAL SANTO DOMINGO DE,SEG,  AV ABRAHAM CALAZACON   0 y CALLEJON I,9907601,702344.98,9971596.64,88,DOM-SEG-88-99076,https://www.google.com/maps/@-0.2568805-79.18204923a62.4y19.06h100.68t/data=!3m6!1e1!3m4!1sb8-scjsos2bM9SDLls_KlQ!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1323730-1,1317980-ITR-AT,1317980,0,GUAYAS,0,GUAYAQUIL,0,AYACUCHO,MINISTERIO DEL INTERIOR - UPC,SEG,MZ# M SOL# 1   CDLA.VILLAMIL 1  .,1317980,622933.1359,9753740.671,89,GYE-SEG-89-13179,https://www.google.com/maps/@-2.2276195-79.89461293a88.1y64.75h89.34t/data=!3m6!1e1!3m4!1skfFPz4x-sqJVpitzXbDP6A!2e0!7i13312!8i6656
191,CNEL-Sto. Domingo,DOM,103678,333299,333299,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,CHIGUILPE,COMANDO PROVINCIAL SANTO DOMINGO DE,SEG,    AV QUITO   0 y CALLE H,333299,706005.75,9972651.79,89,DOM-SEG-89-33329,https://www.google.com/maps/@-0.2472371-79.14952933a47.2y90.29h85.64t/data=!3m6!1e1!3m4!1sf28Fv9JFIah_cVIgIgDCWw!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1321898-6,1318004-ITR-DP,1318004,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,MINISTERIO DEL INTERIOR,SEG,FTE.MZ# 2B SOL# 13   . 1  CDLA.SOCIO VIVIENDA,1318004,615270.7156,9763935.334,90,GYE-SEG-90-13180,https://www.google.com/maps/@-2.1348431-79.96367913a25.8y151.81h91.41t/data=!3m6!1e1!3m4!1sN_YllTFCkl8BhmqDiXzGuA!2e0!7i13312!8i6656
191,CNEL-Sto. Domingo,DOM,88832,1000408527,1000408527,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,RIO VERDE,COMANDO PROVINCIAL SANTO DOMINGO DE,SEG,JORGE ICAZA   0 y POTOSI,1000408527,702894,9970078,90,DOM-SEG-90-10004,
26,CNEL-Guayaquil,GYE,1293667-2,889317-GEN-AM,889317,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,DISTRITO METROPOLITANO DE GUAYAQUIL,SEG,MZ# R-6FTE.SOL# 6   . 1  CDLA.SAUCES IX,889317,622815.4843,9764580.777,91,GYE-SEG-91-88931,https://www.google.com/maps/@-2.1295149-79.89543333a77.3y297.39h90.52t/data=!3m6!1e1!3m4!1snAoaM8u05wDgQ-JEArj5KQ!2e0!7i13312!8i6656
191,CNEL-Sto. Domingo,DOM,40260,72014216,72014216,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,SANTO DOMINGO DE LOS COLORADOS,COMANDO PROVINCIAL SANTO DOMINGO DE,SEG,VIA A QUITO   0 y DE PETRO COMERCIAL A TINALANDIA,72014216,713807,9969669,91,DOM-SEG-91-72014,https://www.google.com/maps/@-0.274367-79.07906183a75y62.26h86.11t/data=!3m6!1e1!3m4!1s-d_2dCq14fKlLrew67_OWQ!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1323350-0,1141432-ITR-AT,1141432,0,GUAYAS,0,GUAYAQUIL,0,AYACUCHO,MINISTERIO DEL INTERIOR - UPC,SEG,CHAMBERS  5905 48VA.-49VA.CALLES 1  .,1141432,617351.6639,9756428.141,92,GYE-SEG-92-11414,https://www.google.com/maps/@-2.2029741-79.94502033a75y184.79h86.75t/data=!3m6!1e1!3m4!1sq4Va4OJoebGashvb2NIMjQ!2e0!7i13312!8i6656
191,CNEL-Sto. Domingo,DOM,58380,1001628073,1001628073,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,BOMBOLA,COMANDO PROVINCIAL SANTO DOMINGO DE,SEG,PASAJE 4   0 y RIO PASTAZA,1001628073,702945,9973221,92,DOM-SEG-92-10016,https://www.google.com/maps/@-0.2419922-79.17661943a75y126.48h79.2t/data=!3m6!1e1!3m4!1skq5KaGQJY87HOF5eJedlMg!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1468614-2,1141526-ITR-AT,1141526,0,GUAYAS,0,GUAYAQUIL,0,NUEVE DE OCTUBRE,MINISTERIO DEL INTERIOR - UPC,SEG,GENERAL CORDOVA  0101 J.CORONEL-M.J.CALLE 1  UPC 9 DE OCTUBRE 3,1141526,624694.2443,9758597.663,93,GYE-SEG-93-11415,https://www.google.com/maps/@-2.1837424-79.8787293a61.3y158.77h93.97t/data=!3m6!1e1!3m4!1sy-7ebmENIbHuHJ5YHdQIHQ!2e0!7i13312!8i6656
191,CNEL-Sto. Domingo,DOM,19691,1001229777,1001229777,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,ALLURIQUIN,COMANDO PROVINCIAL SANTO DOMINGO DE,SEG,ANTONIO JOSE DE SUCRE   0 y QUITO,1001229777,722857.03,9964370.37,93,DOM-SEG-93-10012,https://www.google.com/maps/@-0.322444-78.997673a23.7y18.06h78.06t/data=!3m6!1e1!3m4!1s9u3cMAt_i57LToaH8LHHdQ!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1323731-K,1270456-ITR-AT,1270456,0,GUAYAS,0,GUAYAQUIL,0,AYACUCHO,MINISTERIO DEL INTERIOR - UPC,SEG,JOSE SALCEDO  0910 CALLE D-V.TRUJILLO 1  B.CENTENARIO,1270456,623229.8956,9754116.329,94,GYE-SEG-94-12704,https://www.google.com/maps/@-2.2241559-79.89176273a61.3y257.31h91.69t/data=!3m6!1e1!3m4!1sb9Qd5mGdld9ub_BqDhhQAg!2e0!7i13312!8i6656
191,CNEL-Sto. Domingo,DOM,32901,1001623261,1001623261,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,CHIGUILPE,COMANDO PROVINCIAL SANTO DOMINGO DE,SEG,CATACOCHA   0 y GUALACEO,1001623261,705692.56,9970700.12,94,DOM-SEG-94-10016,
26,CNEL-Guayaquil,GYE,1323341-1,1344681-ELS-AT,1344681,0,GUAYAS,0,GUAYAQUIL,0,AYACUCHO,MINISTERIO DEL INTERIOR,SEG,MZ# 37 SOL# 1A  KM.24 COMUNA SAN PEDRO 1  CHONGON,1344681,602683.2004,9752729.305,95,GYE-SEG-95-13446,No hay street view
191,CNEL-Sto. Domingo,DOM,65529,52565154,52565154,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,SANTO DOMINGO DE LOS COLORADOS,COMANDO PROVINCIAL SANTO DOMINGO DE,SEG,  AV TSACHILA   0 y   ABRAHAN CALAZACON,52565154,703811.72,9973327.91,95,DOM-SEG-95-52565,https://www.google.com/maps/@-0.2410981-79.16828263a50.7y275.77h90.73t/data=!3m6!1e1!3m4!1s4IaLWIX-mSE46N9CmLVtJw!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1323726-3,1375176-GEN-AT,1375176,0,GUAYAS,0,GUAYAQUIL,0,AYACUCHO,MINISTERIO DEL INTERIOR,SEG,6  PASAJE 2 N-E Y   3  PASEO 11A N-E 1   ATARAZANA AREA COMU,1375176,623791.5361,9760327.089,96,GYE-SEG-96-13751,No se encuentra la edificacion
191,CNEL-Sto. Domingo,DOM,247246,52881272,52881272,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,ABRAHAM CALAZACÓN,MINISTERIO DEL INTERIOR,SEG,CORONEL EDMUNDO ANDRADE   0 y CALLE B,52881272,698876.65,9969358.71,96,DOM-SEG-96-52881,
26,CNEL-Guayaquil,GYE,1124362-2,412738-GEN-AT,412738,0,GUAYAS,0,GUAYAQUIL,0,LETAMENDI,DISTRITO METROPOLITANO DE GUAYAQUIL,SEG,PSJE.ASSAD BUCARAM   VILLA# 58 1  CDLA.LA CHALA,412738,620372.8013,9755833.001,97,GYE-SEG-97-41273,https://www.google.com/maps/@-2.2084936-79.91756463a85y145.71h88.14t/data=!3m6!1e1!3m4!1s1BvbbblV9mlv9rJO4OwXiQ!2e0!7i13312!8i6656
191,CNEL-Sto. Domingo,DOM,247247,52880798,52880798,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,BOMBOLA,MINISTERIO DEL INTERIOR,SEG,CALLE E   0 y ENTRADA GRAN COLOMBIA Y CHE GUEVARA,52880798,701912.97,9973864.27,97,DOM-SEG-97-52880,
26,CNEL-Guayaquil,GYE,1439427-3,1514773-SMA-AT,1514773,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,DISTRITO METROPOLITANO DE GUAYAQUIL,SEG,MZ# 185-A SOL# 1   UPC-35 1  CDLA.GUAYACANES,1514773,623190.3803,9766057.955,98,GYE-SEG-98-15147,https://www.google.com/maps/@-2.1163462-79.89235933a34.9y57.99h87.83t/data=!3m6!1e1!3m4!1sKawwQ-N971U1sGxeJ94EwA!2e0!7i13312!8i6656
191,CNEL-Sto. Domingo,DOM,247248,52880897,52880897,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,RIO TOACHI,MINISTERIO DEL INTERIOR,SEG,FRANCISCO RAMIA   0 y CALLE 16,52880897,704446.61,9975168.82,98,DOM-SEG-98-52880,
26,CNEL-Guayaquil,GYE,1323724-7,1348513-ELS-AT,1348513,0,GUAYAS,0,GUAYAQUIL,0,AYACUCHO,MINISTERIO DEL INTERIOR,SEG,MZ# 4 SOL# 12   . 1  VERNAZA NORTE,1348513,623347.8128,9761815.531,99,GYE-SEG-99-13485,https://www.google.com/maps/@-2.1544131-79.89093593a75y105.85h93.46t/data=!3m6!1e1!3m4!1s8l1ZBFM3VeI0oJxZXfCujA!2e0!7i13312!8i6656
191,CNEL-Sto. Domingo,DOM,247249,52881245,52881245,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,BOMBOLA,MINISTERIO DEL INTERIOR,SEG,CALLE 07   0 y CALLE F,52881245,700138.93,9973098.25,99,DOM-SEG-99-52881,
26,CNEL-Guayaquil,GYE,1439428-1,476727-GEN-AM,476727,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,DISTRITO METROPOLITANO DE GUAYAQUIL,SEG,MZ# 602 FTE. SOL# 1   UPC# 115 1  CDLA.EL CONDOR,476727,621333.9541,9764848.395,100,GYE-SEG-100-47672,https://www.google.com/maps/@-2.1271747-79.90895953a44.7y33.41h86.84t/data=!3m6!1e1!3m4!1sQPs2ExZr097AOtJSfNBIuA!2e0!7i13312!8i6656
191,CNEL-Sto. Domingo,DOM,247250,52880887,52880887,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,RIO VERDE,MINISTERIO DEL INTERIOR,SEG,VIA QUEVEDO   0 y JULIO JARAMILLO,52880887,700680.25,9968342.12,100,DOM-SEG-100-52880,
26,CNEL-Guayaquil,GYE,1439435-4,1473597-HIK-AT,1473597,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,DISTRITO METROPOLITANO DE GUAYAQUIL,SEG,B#7AFTE.MZ#1021S#5   . 1  BASTION POPULAR,1473597,618657.8688,9769538.355,101,GYE-SEG-101-14735,https://www.google.com/maps/@-2.0845831-79.93274943a86.3y252.79h77.87t/data=!3m6!1e1!3m4!1sqdxHTGyssXZfrnkRWM-pPQ!2e0!7i13312!8i6656
191,CNEL-Sto. Domingo,DOM,246461,52881141,52881141,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,BOMBOLA,MINISTERIO DEL INTERIOR,SEG,PATRICIO ROMERO BARBERIS   0 y LOS COLONOS,52881141,702408.29,9974462.18,101,DOM-SEG-101-52881,
26,CNEL-Guayaquil,GYE,575095-4,1130436-GEN-AT,1130436,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,DISTRITO METROPOLITANO DE GUAYAQUIL,SEG,CIRCUNVALACION SUR  0101 V.E.ESTRADA-UNICA 1  URDESA CENTRAL,1130436,621863.1718,9759342,102,GYE-SEG-102-11304,https://www.google.com/maps/@-2.1766486-79.90416133a19.2y216.46h93.34t/data=!3m6!1e1!3m4!1sj9jwX4Xkwf7DgkrgrtPvtg!2e0!7i13312!8i6656
191,CNEL-Sto. Domingo,DOM,126153,28663009,28663009,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,ABRAHAM CALAZACÓN,UNIDAD AEROPOLICIAL IV DISTRITO,SEG,   AV CHONE   0 y BY PASS CHONE QUEVEDO,28663009,699551.87,9972578.8,102,DOM-SEG-102-28663,
26,CNEL-Guayaquil,GYE,1439518-0,1572994-SMA-AT,1572994,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,DISTRITO METROPOLITANO DE GUAYAQUIL,SEG,CALLE A(X.C.C.)  0904 TUNGURAHUA-L.GARCIA 1  .,1572994,621551.7628,9754661.315,103,GYE-SEG-103-15729,https://www.google.com/maps/@-2.2192474-79.90697563a60.8y15.31h86.04t/data=!3m6!1e1!3m4!1sOaFd83W3cmfcxYSaci68Gg!2e0!7i13312!8i6656
191,CNEL-Sto. Domingo,DOM,160426,28663476,28663476,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,CHIGUILPE,CORPORACION NACIONAL DE TELECOMUNIC,TEL,   AV RIO TOACHI   0 y QUITO,28663476,704103.63,9971919.77,103,DOM-TEL-103-28663,https://www.google.com/maps/@-0.2536399-79.16643393a70.7y69h110.21t/data=!3m6!1e1!3m4!1skcZUIusLkwn0Jkx_zkewzg!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1439289-0,411225-GEN-AM,411225,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,DISTRITO METROPOLITANO DE GUAYAQUIL,SEG,MZ# 1381 SOL# 3A  UPC# 020 COOP.SANTIAGO ROLDOS 1  GUASMO SUR,411225,621951.2144,9750714.619,104,GYE-SEG-104-41122,https://www.google.com/maps/@-2.2547519-79.90330163a25.1y196.53h86.03t/data=!3m6!1e1!3m4!1saHrBCDa5w97KVh5Yy7SmKA!2e0!7i13312!8i6656
191,CNEL-Sto. Domingo,DOM,17473,712017172,712017172,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,LUZ DE AMERICA,DIRECCION DISTRITAL 23D01  PARROQUI,DESC,JOSE PERALTA   0 y KLEVER PAZMIÑO,712017172,0,0,104,DOM-DESC-104-71201,
26,CNEL-Guayaquil,GYE,576250-2,1138483-ITR-TB,1138483,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,CENTRO-CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL,SAL,SECT.A-MZ#12 SOL# 1   LOT.SANTA ADRIANA 1  MAPASINGUE ESTE,1138483,619077.45,9763381.702,105,GYE-SAL-105-11384,https://www.google.com/maps/@-2.14041-79.92872433a75y245.28h93.08t/data=!3m6!1e1!3m4!1sBkU3Db6-0mHfkerlhpSVIA!2e0!7i13312!8i6656
191,CNEL-Sto. Domingo,DOM,41711,712001123,712001123,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,CHIGUILPE,DIRECCION DISTRITAL 23D01 PARROQUIA,DESC,CATACOCHA   0 y CALLE 1,712001123,0,0,105,DOM-DESC-105-71200,
26,CNEL-Guayaquil,GYE,1319696-6,1138429-ITR-AT,1138429,0,GUAYAS,0,GUAYAQUIL,0,AYACUCHO,DIRECCION DISTRITAL 09D04 - FEBRES CORDERO - SALUD,SAL,CALLE 11   CALLE C- 1  CISNE 2,1138429,620202,9754362,106,GYE-SAL-106-11384,https://www.google.com/maps/@-2.2217968-79.91913913a90y109.01h92.47t/data=!3m6!1e1!3m4!1sCW_rkJCmFAzwZLiQkbpd2w!2e0!7i13312!8i6656
191,CNEL-Sto. Domingo,DOM,131250,809002038,809002038,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,RIO VERDE,DIRECCION DISTRITAL 23D01 PARROQUIA,DESC,NUMA POMPILIO LLONA   0 y ISAAC BARRERA,809002038,0,0,106,DOM-DESC-106-80900,
26,CNEL-Guayaquil,GYE,575733-9,1268415-ITR-OC,1268415,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,CENTRO DE ESPECIALIDADES CENTRAL GUAYAS,SAL,ALBERTO REYNA  0204 VILLAMIL 1  DISPENSARIO 6,1268415,624315.7028,9756923.174,107,GYE-SAL-107-12684,No se encontro medidor
191,CNEL-Sto. Domingo,DOM,240991,712018370,712018370,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,ABRAHAM CALAZACÓN,DIRECCION DISTRITAL 23D02 PARROQUIA,DESC,ENTRADA AL PLAN DE VIVIENDA   0 y CALLE E,712018370,0,0,107,DOM-DESC-107-71201,
26,CNEL-Guayaquil,GYE,989259-1,1139169-ITR-OC,1139169,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,INSTITUTO DE SEGURIDAD SOCIAL DE LAS FUERZAS ARMAD,EDF,LUQUE  0121 PICHINCHA-P.CARBO 1  .,1139169,624407.45,9757521.089,108,GYE-EDF-108-11391,
191,CNEL-Sto. Domingo,DOM,177069,712017747,712017747,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,VALLE HERMOSO,DIRECCION DISTRITAL 23D02 PARROQUIA,DESC,PICHINCHA   0 y RIOBAMBA,712017747,0,0,108,DOM-DESC-108-71201,
26,CNEL-Guayaquil,GYE,575450-K,1137578-ITR-AT,1137578,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,CENTRO DE ESPECIALIDADES-LETAMENDI,SAL,LORENZO DE GARAICOA  3029 LETAMENDI 1  .,1137578,623564.7424,9756082.542,109,GYE-SAL-109-11375,
191,CNEL-Sto. Domingo,DOM,59102,802033192,802033192,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,SANTO DOMINGO DE LOS COLORADOS,COORDINACION ZONAL 4 SALUD,SAL,    AV QUITO   0 y AMBATO,802033192,0,0,109,DOM-SAL-109-80203,https://www.google.com/maps/@-0.255224-79.17128083a75y25.08h79.02t/data=!3m9!1e1!3m7!1s8-gf8Ta9bd83Qirkmfqj2A!2e0!7i13312!8i6656!9m2!1b1!2i42
26,CNEL-Guayaquil,GYE,575758-4,1138175-ITR-CO,1138175,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS,EDF,AV.25 DE JULIO   FTE.A C.9 DE OCTUBRE 1  .,1138175,622596,9752849,110,GYE-EDF-110-11381,https://www.google.com/maps/@-2.2353641-79.89692653a46.5y261.91h96.98t/data=!3m6!1e1!3m4!1sOkGlo9hO97Nf8XRvdMQtlQ!2e0!7i13312!8i6656
191,CNEL-Sto. Domingo,DOM,171314,901008904,901008904,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,ABRAHAM CALAZACÓN,COMANDO PROVINCIAL SANTO DOMINGO DE,SEG,  AV DE LOS COLONOS   0 y ING CARLOS ZABALA,901008904,0,0,110,DOM-SEG-110-90100,https://www.google.com/maps/@-0.2638942-79.20228233a41.1y120.77h87.61t/data=!3m6!1e1!3m4!1so324odOXQMhCLXzUBCqeMw!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,154556-6,1138620-ITR-RE,1138620,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,COORDINACION ZONAL 8 - SALUD,SAL,AV.25 DE JULIO  2403 DIAG.BASE NAVAL 1  .,1138620,622375.1948,9749325.202,111,GYE-SAL-111-11386,https://www.google.com/maps/@-2.2668811-79.89980143a56.9y141.22h84.45t/data=!3m6!1e1!3m4!1sAo501B4nz3miGX_SddRECA!2e0!7i13312!8i6656
191,CNEL-Sto. Domingo,DOM,53328,712001479,712001479,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,VALLE HERMOSO,COMANDO PROVINCIAL SANTO DOMINGO DE,SEG,LOJA   0 y LA PAZ,712001479,0,0,111,DOM-SEG-111-71200,https://www.google.com/maps/@-0.0869493-79.28081263a75.6y312.38h78.72t/data=!3m6!1e1!3m4!1saaJGoTsH1hss8M36gtijBw!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1470325-K,1483819-ITR-OC,1483819,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,DIRECCION DISTRITAL 09D06 TARQUI 2 SALUD,SAL,MZ# 514 SOL# 7   CENTRO DE SALUD 1  CDLA.MARTHA D ROLDOS,1483819,619662.0163,9762858.014,112,GYE-SAL-112-14838,
191,CNEL-Sto. Domingo,DOM,64259,200785,200785,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,RIO VERDE,COMANDO PROVINCIAL SANTO DOMINGO DE,SEG,    AV QUEVEDO   0 y VELASCO IBARRA,200785,0,0,112,DOM-SEG-112-20078,https://www.google.com/maps/@-0.2908819-79.21409563a15y289.92h85.3t/data=!3m6!1e1!3m4!1sxGIVu2zCMbaP3FprI-wmyg!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1408040-6,1140314-ITR-AT,1140314,0,GUAYAS,0,GUAYAQUIL,0,AYACUCHO,DIRECCION DISTRITAL 09D06 TARQUI 2 SALUD,SAL,SECT#B MZ#259SOL#25   . 1  COOP.PANCHO JACOME,1140314,617519.8156,9764689.271,113,GYE-SAL-113-11403,https://www.google.com/maps/@-2.1286819-79.94308570a43.5y15.77h88.06t/data=!3m4!1e1!3m2!1sZT4XwSXi6CJZLEX-xocD1Q!2e0?source=apiv3
26,CNEL-Guayaquil,GYE,1313896-6,1140348-ITR-AT,1140348,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,DIRECCION DISTRITAL 09D01-XIMENA1-PARROQUIA RURAL,DESC,FRANCISCO SEGURA   AV.QUITO 1 1401 ,1140348,622565,9754651,114,GYE-DESC-114-11403,https://www.google.com/maps/@-2.2189807-79.8980090a105.6y198.14h91.05t/data=!3m4!1e1!3m2!1sDbcoj415e-9nH4A4IctjXQ!2e0?source=apiv3
26,CNEL-Guayaquil,GYE,1626043-6,1339625-ELS-TA,1339625,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,COORDINACION ZONAL 8 - SALUD,SAL,AV. CASUARINA   HOSPITAL MONTE SINAI 1  MONTE SINAI,1339625,611054.5019,9764920.466,115,GYE-SAL-115-13396,https://www.google.com/maps/@-2.1273127-80.00104463a89.6y333.65h102.98t/data=!3m6!1e1!3m4!1scqWTkPSTkjdMUj7bcicCFw!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1124665-6,1208207-ITR-TC,1208207,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,COORDINACION ZONAL 8 - SALUD,SAL,JULIAN CORONEL  0506 BOYACA.5TACOMISARIA 1  .,1208207,624176.9465,9758575.414,116,GYE-SAL-116-12082,https://www.google.com/maps/@-2.1839102-79.88317393a89.6y340.35h91.5t/data=!3m6!1e1!3m4!1sAQdOHmYpkkYE6qGjM_6jdg!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1473891-6,1137880-ITR-AT,1137880,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS,DESC,MZ# 9 SOL# 15   . 1  CDLA.ALBATROS,1137880,623193.5375,9760250.406,117,GYE-DESC-117-11378,No se encuentra la edificacion
26,CNEL-Guayaquil,GYE,1475715-5,1138240-ITR-AT,1138240,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL IESS,EDF,MARACAIBO  516 GUARANDA-AV.QUITO 1  IESS,1138240,622784.7444,9755194.359,118,GYE-EDF-118-11382,
26,CNEL-Guayaquil,GYE,822583-4,1483931-ITR-AT,1483931,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,GOBIERNO AUT NOMO DESCENTRALIZADO MUNICIPAL DE GUA,SAL,VIA A DAULE  KM11.5 CLINICA DEL DIA 1  C.CALIFORNIA II,1483931,617931.1053,9767800.696,119,GYE-SAL-119-14839,https://www.google.com/maps/@-2.1006006-79.93947723a56.1y338.9h89.05t/data=!3m6!1e1!3m4!1s4vc5vg1_FrjSlBjugSR4zw!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,521866-7,1224356-ELS-TA,1224356,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,DIRECCION DISTRITAL 09D05 -TARQUI-1 TENGUEL - SAL,SAL,FTE.MZ# 149 SOL# 11   . 1  SAUCES III,1224356,623495.6476,9764652.97,120,GYE-SAL-120-12243,https://www.google.com/maps/@-2.1289451-79.88943a60y303.05h90t/data=!3m6!1e1!3m4!1sex8Q6Gc0eMz3wl2W7TQYQw!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,575420-8,1208208-ITR-TC,1208208,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,COORDINACION ZONAL 8 - SALUD,SAL,FTE A MZ# 4   . 1  NAVAL NORTE,1208208,623379.3363,9758858.298,121,GYE-SAL-121-12082,https://www.google.com/maps/@-2.1810695-79.89054670a90y175.19h104.89t/data=!3m4!1e1!3m2!1sP3ZfzV2rTKYFtAOXw03p8A!2e0?source=apiv3
26,CNEL-Guayaquil,GYE,575284-1,1138134-ITR-RE,1138134,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,COORIDNACION ZONAL 5 - SALUD,SAL,E.ESTRADA ICAZA  0870 SUB.SECRETARIA SALUD 1  CERRO DEL CARMEN,1138134,624186.8636,9758756.133,122,GYE-SAL-122-11381,
26,CNEL-Guayaquil,GYE,1159836-6,1268465-ITR-AT,1268465,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE GUA,SAL,MZ# 0000   AHORA LE TOCA PUEBLO 1  .GUASMO OESTE,1268465,621677.9271,9751293.941,123,GYE-SAL-123-12684,https://www.google.com/maps/@-2.2497498-79.90513063a26.8y283.2h90.67t/data=!3m7!1e1!3m5!1sq1UM7MRjlxuYPGiYeJk4EQ!2e0!6s%2F%2Fgeo2.ggpht.com%2Fcbk%3Fpanoid%3Dq1UM7MRjlxuYPGiYeJk4EQ%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w
26,CNEL-Guayaquil,GYE,710063-9,1212069-ITR-AT,1212069,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,DIRECCION DISTRITAL 09D03-GARCIA MORENO A ROCA-SAL,SAL,CUENCA  0600 CACIQUE ALVAREZ 1  .,1212069,623757.3578,9756479.732,124,GYE-SAL-124-12120,https://www.google.com/maps/@-2.2026663-79.88699273a58.5y346.2h96.58t/data=!3m6!1e1!3m4!1sulB0beBsr6Gq2jsE5B2W7g!2e0!7i13312!8i6656
